txn_id,amount,hour,velocity,is_new_device,is_vpn,sim_swap,num_meters,fail_logins,distance,account_age,disco,state,channel,is_fraud
TXN0000298,7056,7,3,0,0,0,2,1,7.9,1310,EKEDC,Abuja,pos,0
TXN0000299,9782,21,3,0,0,0,2,0,4.6,263,EEDC,Kaduna,web,0
TXN0000300,11121,8,3,0,0,0,1,0,9.2,1116,BEDC,Imo,mobile_app,0
TXN0000301,103874,23,22,1,0,0,7,5,433.1,17,IBEDC,Borno,ussd,1
TXN0000302,62629,0,9,1,1,1,8,6,250.9,31,KEDCO,Imo,web,1
TXN0000303,11763,21,1,0,0,0,2,1,5.8,955,YEDC,Borno,agent,0
TXN0000304,21191,15,2,1,0,0,1,1,7.0,511,PHEDC,Kano,web,0
TXN0000305,1517,17,2,0,0,0,1,0,1.0,484,YEDC,Borno,mobile_app,0
TXN0000306,9279,15,2,0,0,0,2,0,13.5,164,KEDCO,Imo,mobile_app,0
TXN0000307,8591,12,2,1,0,0,2,1,2.8,295,YEDC,Delta,web,0
TXN0000308,2643,8,3,1,0,0,2,1,7.6,646,KAEDCO,Enugu,ussd,0
TXN0000309,282291,4,17,1,0,0,8,3,98.8,29,PHEDC,Kaduna,mobile_app,1
TXN0000310,117173,2,24,1,1,1,5,3,482.0,14,BEDC,Rivers,web,1
TXN0000311,4879,19,2,0,0,0,1,0,1.2,291,IKEDC,Kano,mobile_app,0
TXN0000312,14945,17,2,0,0,0,1,1,12.8,813,EEDC,Oyo,mobile_app,0
TXN0000313,2430,13,1,0,0,0,2,0,5.4,1616,IBEDC,Abuja,web,0
TXN0000314,798,14,2,0,0,0,2,1,14.4,1335,YEDC,Lagos,mobile_app,0
TXN0000315,648,16,3,1,0,0,2,1,1.4,1118,IBEDC,Delta,web,0
TXN0000316,11096,14,2,1,0,0,1,0,12.9,1257,KEDCO,Kaduna,mobile_app,0
TXN0000317,15021,7,2,0,0,0,1,1,1.8,1957,PHEDC,Kaduna,mobile_app,0
TXN0000318,4072,15,1,0,0,0,1,0,8.3,1544,EEDC,Delta,mobile_app,0
TXN0000319,124998,1,16,1,1,0,11,5,257.1,49,IBEDC,Lagos,pos,1
TXN0000320,11305,9,2,0,0,0,1,1,3.2,943,YEDC,Lagos,web,0
TXN0000321,4141,14,2,0,0,0,1,0,12.9,1019,IKEDC,Oyo,pos,0
TXN0000322,11714,19,1,0,0,0,1,0,4.4,1856,YEDC,Kano,mobile_app,0
TXN0000323,1974,20,1,0,0,0,1,1,9.8,361,AEDC,Borno,web,0
TXN0000324,1712,13,1,0,0,0,2,0,7.6,1508,YEDC,Borno,agent,0
TXN0000325,21657,14,2,0,0,0,1,1,8.4,893,KEDCO,Kano,web,0
TXN0000326,3453,21,3,0,0,0,2,1,11.6,1116,YEDC,Delta,agent,0
TXN0000327,12144,9,2,0,0,0,2,1,7.5,376,IKEDC,Kano,ussd,0
TXN0000328,560,21,3,0,0,0,1,0,5.7,534,AEDC,Lagos,web,0
TXN0000329,1854,9,1,0,0,0,1,1,2.6,424,KEDCO,Kaduna,pos,0
TXN0000330,6984,13,1,0,0,0,1,0,3.5,1780,IKEDC,Oyo,mobile_app,0
TXN0000331,613,12,2,1,0,0,1,1,10.7,113,EKEDC,Kano,ussd,0
TXN0000332,4069,20,1,0,0,0,1,0,7.1,883,KEDCO,Abuja,agent,0
TXN0000333,3712,15,1,0,1,0,1,1,0.8,1140,EEDC,Edo,web,0
TXN0000334,15127,10,3,0,1,0,2,1,4.2,1026,PHEDC,Abuja,ussd,0
TXN0000335,24899,14,1,0,0,0,1,1,9.8,1746,KAEDCO,Rivers,web,0
TXN0000336,3611,16,3,0,0,0,1,0,7.8,1352,IBEDC,Oyo,web,0
TXN0000337,14014,15,3,0,0,0,1,1,2.3,1320,KEDCO,Borno,mobile_app,0
TXN0000338,4268,9,2,0,0,0,1,0,2.4,1183,JEDC,Abuja,web,0
TXN0000339,4898,17,3,0,0,0,2,0,8.1,1123,IKEDC,Lagos,mobile_app,0
TXN0000340,6758,20,1,0,0,0,2,0,2.7,999,EEDC,Kano,pos,0
TXN0000341,5285,9,1,1,0,0,1,1,3.4,1796,PHEDC,Kano,ussd,0
TXN0000342,23129,19,1,0,0,0,2,1,11.2,912,IKEDC,Edo,mobile_app,0
TXN0000343,1241,15,1,0,0,0,2,1,1.3,236,EEDC,Abuja,web,0
TXN0000344,4660,13,1,1,0,0,1,0,6.7,733,IKEDC,Lagos,web,0
TXN0000345,3512,12,2,0,0,0,1,0,9.1,1316,JEDC,Lagos,agent,0
TXN0000346,125741,2,23,0,1,0,8,6,63.5,28,AEDC,Delta,web,1
TXN0000347,168982,0,9,0,1,0,4,6,409.5,25,EEDC,Delta,mobile_app,1
TXN0000348,9932,16,1,0,0,0,1,0,8.2,1596,KEDCO,Enugu,ussd,0
TXN0000349,9202,17,2,0,0,0,2,1,14.3,1963,JEDC,Kaduna,ussd,0
TXN0000350,19355,15,2,0,0,0,1,0,6.2,174,BEDC,Imo,mobile_app,0
TXN0000351,23730,14,1,0,0,0,1,0,1.8,1021,KEDCO,Kaduna,web,0
TXN0000352,4743,8,1,0,0,0,2,1,9.5,1813,IKEDC,Kano,pos,0
TXN0000353,11747,21,2,0,0,0,1,1,2.8,1145,EKEDC,Edo,web,0
TXN0000354,3641,11,3,0,0,0,1,0,12.1,1370,EEDC,Delta,pos,0
TXN0000355,825,14,1,1,0,0,2,1,10.9,626,IKEDC,Lagos,mobile_app,0
TXN0000356,21472,12,3,0,0,0,2,0,14.4,707,IKEDC,Delta,web,0
TXN0000357,218703,22,16,1,0,0,11,6,210.8,31,EEDC,Lagos,agent,1
TXN0000358,22918,20,1,0,0,0,2,1,8.4,118,IBEDC,Borno,web,0
TXN0000359,23709,8,2,1,1,0,2,0,4.5,1162,PHEDC,Abuja,ussd,0
TXN0000360,140634,3,12,0,0,1,3,4,203.0,48,EKEDC,Kano,mobile_app,1
TXN0000361,24276,12,3,0,0,0,2,0,10.2,1512,IBEDC,Kano,ussd,0
TXN0000362,18415,19,1,0,0,0,1,0,1.8,320,IBEDC,Edo,ussd,0
TXN0000363,20990,16,3,0,0,0,1,0,5.8,994,JEDC,Kaduna,mobile_app,0
TXN0000364,11782,21,2,1,0,0,1,0,7.9,402,JEDC,Rivers,pos,0
TXN0000365,11432,21,1,0,0,0,1,1,13.9,1692,KAEDCO,Kano,web,0
TXN0000366,929,14,2,0,0,0,2,0,2.0,1126,PHEDC,Delta,agent,0
TXN0000367,7511,7,3,0,0,0,2,0,12.8,1481,IKEDC,Lagos,mobile_app,0
TXN0000368,14355,13,1,0,1,0,2,1,4.4,214,EKEDC,Abuja,pos,0
TXN0000369,13969,9,1,1,0,0,2,0,3.4,1608,IKEDC,Abuja,ussd,0
TXN0000370,2595,9,3,1,0,0,1,0,3.4,1985,PHEDC,Borno,mobile_app,0
TXN0000371,8305,19,1,0,0,0,1,1,3.1,728,BEDC,Enugu,pos,0
TXN0000372,11620,9,2,0,0,0,1,1,1.8,483,PHEDC,Kaduna,web,0
TXN0000373,989,14,3,0,0,0,2,0,13.4,890,BEDC,Delta,web,0
TXN0000374,16246,15,2,1,0,0,1,0,6.0,1774,EEDC,Delta,web,0
TXN0000375,11251,8,2,0,0,0,2,0,9.2,918,KAEDCO,Rivers,pos,0
TXN0000376,10197,12,1,0,0,0,1,0,10.3,1413,JEDC,Enugu,mobile_app,0
TXN0000377,3474,11,2,0,0,0,1,0,13.6,1787,KAEDCO,Borno,ussd,0
TXN0000378,11586,11,2,0,1,0,1,0,7.6,1703,KAEDCO,Abuja,mobile_app,0
TXN0000379,19972,13,1,1,0,0,1,1,5.2,1880,BEDC,Borno,ussd,0
TXN0000380,20370,21,2,0,0,0,2,0,2.7,1779,JEDC,Lagos,mobile_app,0
TXN0000381,5366,13,1,0,0,0,2,1,0.6,1538,IKEDC,Lagos,ussd,0
TXN0000382,12899,17,2,0,0,0,2,1,14.4,684,JEDC,Oyo,web,0
TXN0000383,122039,3,11,1,0,0,12,8,309.6,12,KAEDCO,Kaduna,ussd,1
TXN0000384,11879,9,2,1,0,0,1,0,2.1,1384,JEDC,Borno,agent,0
TXN0000385,7461,13,1,0,0,0,2,1,9.6,1499,EEDC,Edo,ussd,0
TXN0000386,2730,13,1,1,0,0,2,0,13.1,1890,KAEDCO,Edo,web,0
TXN0000387,16524,21,2,0,0,0,1,1,0.3,1025,PHEDC,Abuja,agent,0
TXN0000388,24556,8,2,1,1,0,2,1,1.5,656,YEDC,Rivers,ussd,0
TXN0000389,19216,10,3,0,0,0,1,1,0.5,704,IBEDC,Kaduna,ussd,0
TXN0000390,23953,14,3,0,0,0,2,1,11.5,483,AEDC,Oyo,ussd,0
TXN0000391,20368,18,2,0,0,0,1,0,0.1,1001,YEDC,Enugu,web,0
TXN0000392,10848,16,3,0,0,0,1,1,3.3,1091,IBEDC,Edo,web,0
TXN0000393,1046,10,1,1,0,0,2,0,6.7,1988,KEDCO,Oyo,ussd,0
TXN0000394,18150,11,1,0,0,0,1,1,8.3,406,EEDC,Oyo,web,0
TXN0000395,6191,21,1,1,0,0,2,1,14.2,700,EKEDC,Delta,mobile_app,0
TXN0000396,4808,17,2,0,0,0,1,0,10.2,1701,IBEDC,Imo,mobile_app,0
TXN0000397,16042,9,2,0,0,0,2,1,13.3,658,EKEDC,Oyo,ussd,0
TXN0000398,14399,7,2,1,0,0,2,1,5.2,972,YEDC,Imo,web,0
TXN0000399,11364,16,3,0,0,0,1,1,12.1,1893,AEDC,Abuja,mobile_app,0
TXN0000400,18530,8,3,0,0,0,1,0,8.3,1230,YEDC,Lagos,web,0
TXN0000401,4607,11,2,1,0,0,2,0,5.0,1126,EEDC,Borno,mobile_app,0
TXN0000402,5869,14,1,0,0,0,1,0,3.9,1721,JEDC,Delta,agent,0
TXN0000403,18683,12,1,1,0,0,2,1,5.7,260,PHEDC,Borno,web,0
TXN0000404,18662,16,3,1,0,0,1,1,6.8,1959,KAEDCO,Oyo,mobile_app,0
TXN0000405,16839,8,1,0,0,0,1,0,13.8,622,JEDC,Enugu,web,0
TXN0000406,17873,16,1,0,0,0,1,1,2.0,1670,IKEDC,Imo,web,0
TXN0000407,24273,16,2,0,0,0,2,1,1.6,1403,BEDC,Rivers,web,0
TXN0000408,20138,16,1,0,0,0,2,1,14.1,1563,YEDC,Borno,pos,0
TXN0000409,23442,20,2,0,0,0,2,1,7.8,1751,EEDC,Kano,mobile_app,0
TXN0000410,19372,12,1,0,0,0,2,0,14.8,1051,BEDC,Enugu,web,0
TXN0000411,16766,10,3,0,0,0,1,1,4.5,1794,AEDC,Lagos,web,0
TXN0000412,21698,20,1,1,0,0,2,0,10.2,1941,YEDC,Delta,web,0
TXN0000413,21971,19,2,1,0,0,2,1,0.3,418,IKEDC,Borno,ussd,0
TXN0000414,6550,17,3,0,0,0,1,1,8.2,1022,KAEDCO,Edo,mobile_app,0
TXN0000415,12293,19,3,0,0,0,2,1,13.7,571,EKEDC,Borno,web,0
TXN0000416,5620,16,1,0,0,0,1,1,11.5,1318,KAEDCO,Delta,mobile_app,0
TXN0000417,16364,21,2,1,0,0,2,1,0.3,1944,KAEDCO,Kano,ussd,0
TXN0000418,4654,20,1,0,1,0,1,1,14.4,911,BEDC,Rivers,mobile_app,0
TXN0000419,7711,9,3,0,0,0,2,0,11.8,1006,YEDC,Abuja,pos,0
TXN0000420,7837,15,2,0,0,0,2,1,4.5,741,BEDC,Lagos,pos,0
TXN0000421,9850,20,3,1,1,0,1,1,9.4,223,AEDC,Rivers,mobile_app,0
TXN0000422,3518,7,3,0,0,0,1,1,3.6,1850,AEDC,Enugu,web,0
TXN0000423,11284,16,2,0,1,0,1,1,9.8,1260,JEDC,Enugu,web,0
TXN0000424,11777,19,3,0,0,0,2,0,11.1,1605,JEDC,Delta,agent,0
TXN0000425,22689,17,3,0,1,0,1,1,12.0,386,BEDC,Lagos,web,0
TXN0000426,20071,13,2,0,0,0,1,1,11.7,171,EEDC,Oyo,web,0
TXN0000427,6050,13,2,0,0,0,1,1,9.2,240,JEDC,Borno,web,0
TXN0000428,17973,9,1,1,0,0,1,1,9.4,1396,PHEDC,Oyo,mobile_app,0
TXN0000429,8567,9,2,0,0,0,2,0,7.5,858,AEDC,Lagos,web,0
TXN0000430,20925,16,1,1,0,0,2,1,3.1,358,KAEDCO,Rivers,web,0
TXN0000431,9581,10,2,0,0,0,1,0,14.6,563,PHEDC,Abuja,web,0
TXN0000432,24016,18,1,1,0,0,2,1,12.4,1269,AEDC,Enugu,ussd,0
TXN0000433,3727,16,3,1,0,0,2,0,5.0,307,JEDC,Delta,mobile_app,0
TXN0000434,13987,9,1,0,0,0,1,1,2.8,890,EEDC,Kano,web,0
TXN0000435,1228,17,3,0,0,0,1,1,10.7,439,YEDC,Abuja,mobile_app,0
TXN0000436,23576,12,2,0,0,0,1,0,8.3,1364,EEDC,Rivers,pos,0
TXN0000437,245705,1,11,0,1,1,4,4,103.5,14,KAEDCO,Kaduna,agent,1
TXN0000438,17126,7,1,0,0,0,1,0,14.8,1794,KEDCO,Kano,agent,0
TXN0000439,173322,1,8,1,1,1,4,8,182.7,51,IBEDC,Kano,agent,1
TXN0000440,10229,8,1,1,0,0,1,1,15.0,383,AEDC,Edo,web,0
TXN0000441,17195,19,3,0,0,0,1,1,13.6,1300,KAEDCO,Imo,ussd,0
TXN0000442,11714,16,3,0,1,0,1,0,5.6,1724,KEDCO,Kano,web,0
TXN0000443,20966,19,3,1,0,0,2,0,14.4,1151,IBEDC,Kaduna,mobile_app,0
TXN0000444,12047,13,3,0,0,0,2,0,7.1,1016,KEDCO,Edo,pos,0
TXN0000445,10828,20,1,0,0,0,2,1,9.0,1340,PHEDC,Kaduna,ussd,0
TXN0000446,16560,18,3,0,0,0,1,0,8.1,1797,IBEDC,Abuja,ussd,0
TXN0000447,93248,23,13,0,1,0,7,4,391.6,30,KEDCO,Lagos,agent,1
TXN0000448,6388,19,3,0,0,0,1,0,9.8,1374,YEDC,Abuja,mobile_app,0
TXN0000449,22949,17,2,1,0,0,2,1,4.1,1819,PHEDC,Lagos,mobile_app,0
TXN0000450,9606,13,1,0,0,0,2,0,13.4,1025,YEDC,Enugu,web,0
TXN0000451,20281,21,1,0,0,0,1,0,13.2,181,JEDC,Rivers,agent,0
TXN0000452,4977,18,3,0,0,0,2,0,10.0,838,KEDCO,Abuja,ussd,0
TXN0000453,9625,14,3,0,0,0,2,0,1.2,1318,KEDCO,Oyo,agent,0
TXN0000454,17376,17,3,0,1,0,2,0,6.8,1028,YEDC,Imo,pos,0
TXN0000455,8871,7,2,0,0,0,1,1,6.3,1921,KEDCO,Delta,mobile_app,0
TXN0000456,16025,17,1,1,0,0,1,0,12.6,1335,JEDC,Oyo,agent,0
TXN0000457,24128,12,2,0,0,0,1,0,9.2,1286,KEDCO,Delta,mobile_app,0
TXN0000458,2492,11,2,0,0,0,1,0,3.7,921,YEDC,Oyo,pos,0
TXN0000459,17600,21,3,0,0,0,2,0,12.7,800,PHEDC,Oyo,mobile_app,0
TXN0000460,76245,3,15,1,0,1,6,8,271.7,21,IBEDC,Enugu,mobile_app,1
TXN0000461,20701,9,2,0,0,0,2,1,1.6,1226,JEDC,Oyo,web,0
TXN0000462,11213,8,2,0,0,0,1,0,6.3,1726,KEDCO,Kano,web,0
TXN0000463,122396,4,21,0,1,0,10,7,313.8,52,PHEDC,Borno,pos,1
TXN0000464,5301,16,1,0,0,0,1,0,5.3,1887,EKEDC,Abuja,agent,0
TXN0000465,150555,4,19,1,0,1,12,7,90.6,21,EKEDC,Delta,agent,1
TXN0000466,20967,17,1,1,0,0,1,0,6.9,1704,EKEDC,Edo,pos,0
TXN0000467,21506,15,1,1,0,0,2,0,3.1,625,EEDC,Imo,agent,0
TXN0000468,23828,18,1,1,0,0,1,1,9.5,1965,YEDC,Lagos,mobile_app,0
TXN0000469,9383,10,1,0,1,0,1,0,7.1,1735,EEDC,Enugu,mobile_app,0
TXN0000470,12498,16,3,0,0,0,2,0,13.9,887,JEDC,Kaduna,web,0
TXN0000471,18099,20,2,0,0,0,2,1,7.8,1988,AEDC,Enugu,agent,0
TXN0000472,10729,10,1,0,0,0,2,1,7.3,854,IBEDC,Lagos,agent,0
TXN0000473,15175,13,2,0,0,0,1,1,4.5,1078,IKEDC,Imo,mobile_app,0
TXN0000474,15006,17,2,0,0,0,2,1,6.8,144,AEDC,Delta,ussd,0
TXN0000475,10670,9,2,0,0,0,1,1,3.6,569,IKEDC,Abuja,pos,0
TXN0000476,21822,10,2,0,1,0,2,1,7.1,1129,EKEDC,Kano,mobile_app,0
TXN0000477,208071,0,23,1,0,0,9,6,81.9,57,KAEDCO,Borno,web,1
TXN0000478,243904,22,17,1,1,1,10,4,124.4,54,JEDC,Rivers,ussd,1
TXN0000479,14127,14,2,0,0,0,2,0,3.5,542,IKEDC,Borno,mobile_app,0
TXN0000480,4332,12,3,0,0,0,1,1,2.2,718,IKEDC,Borno,mobile_app,0
TXN0000481,24833,11,3,0,0,0,1,0,1.6,1172,KEDCO,Kaduna,ussd,0
TXN0000482,23159,7,3,0,0,0,1,1,1.3,510,BEDC,Imo,mobile_app,0
TXN0000483,20800,7,3,1,0,0,2,0,5.6,760,KAEDCO,Rivers,web,0
TXN0000484,269178,23,21,1,1,1,3,8,422.8,31,KEDCO,Enugu,pos,1
TXN0000485,14566,13,3,0,0,0,1,1,9.6,240,BEDC,Enugu,ussd,0
TXN0000486,4284,16,3,0,0,0,1,0,8.5,1621,PHEDC,Kano,web,0
TXN0000487,23511,8,2,0,0,0,1,1,8.5,712,KEDCO,Enugu,ussd,0
TXN0000488,16453,14,2,1,0,0,2,0,7.7,1481,KAEDCO,Delta,web,0
TXN0000489,7560,14,2,0,0,0,1,0,3.1,1846,KEDCO,Borno,web,0
TXN0000490,23245,12,2,0,0,0,1,0,3.9,1898,PHEDC,Oyo,web,0
TXN0000491,11374,10,2,0,0,0,2,1,5.7,940,KAEDCO,Delta,mobile_app,0
TXN0000492,4626,19,3,0,0,0,2,1,7.6,1467,EEDC,Edo,agent,0
TXN0000493,6213,9,1,1,0,0,2,1,4.3,1568,PHEDC,Kaduna,mobile_app,0
TXN0000494,14745,20,1,0,0,0,1,1,2.8,740,AEDC,Kano,pos,0
TXN0000495,110968,2,9,1,0,0,7,3,361.6,21,JEDC,Lagos,ussd,1
TXN0000496,3453,10,3,0,0,0,1,0,7.7,141,IKEDC,Borno,mobile_app,0
TXN0000497,8860,13,1,1,0,0,1,1,11.2,1491,JEDC,Abuja,web,0
TXN0000498,19989,17,3,0,0,0,2,0,1.8,1621,EEDC,Rivers,ussd,0
TXN0000499,17549,20,1,0,0,0,2,0,7.2,1847,EEDC,Edo,mobile_app,0
TXN0000500,17630,16,1,0,0,0,1,0,5.3,577,PHEDC,Oyo,web,0
TXN0000501,10009,18,1,0,0,0,2,0,10.1,1894,JEDC,Delta,mobile_app,0
TXN0000502,95421,22,22,1,1,1,3,3,292.9,25,EEDC,Abuja,ussd,1
TXN0000503,12818,11,1,1,0,0,2,1,12.4,323,PHEDC,Rivers,agent,0
TXN0000504,290139,0,14,1,0,1,12,6,451.6,53,KEDCO,Delta,agent,1
TXN0000505,6500,7,3,0,0,0,2,1,13.1,1015,KEDCO,Enugu,mobile_app,0
TXN0000506,22515,11,2,0,0,0,1,1,7.7,1541,JEDC,Kano,agent,0
TXN0000507,15444,10,1,0,0,0,1,0,14.3,1141,IBEDC,Enugu,ussd,0
TXN0000508,24171,21,2,0,0,0,1,0,12.0,661,BEDC,Abuja,agent,0
TXN0000509,24770,19,2,0,0,0,1,1,2.4,305,KAEDCO,Kano,agent,0
TXN0000510,11831,7,1,0,0,0,2,1,2.6,1492,KAEDCO,Enugu,ussd,0
TXN0000511,24234,12,2,0,0,0,2,0,9.8,1928,YEDC,Kano,web,0
TXN0000512,18723,21,1,0,0,0,1,1,14.5,1481,IBEDC,Kaduna,pos,0
TXN0000513,9041,11,2,0,0,0,1,1,10.5,713,KEDCO,Edo,mobile_app,0
TXN0000514,13705,14,2,0,1,0,2,0,12.1,848,BEDC,Lagos,mobile_app,0
TXN0000515,24105,12,3,0,0,0,1,1,12.1,1269,BEDC,Kaduna,mobile_app,0
TXN0000516,12853,7,1,0,0,0,2,0,6.7,1690,EEDC,Borno,mobile_app,0
TXN0000517,15860,18,2,0,0,0,2,0,3.4,1966,PHEDC,Delta,web,0
TXN0000518,2334,11,1,0,0,0,2,1,6.2,353,JEDC,Abuja,mobile_app,0
TXN0000519,740,10,2,0,0,0,1,1,5.6,983,EKEDC,Delta,mobile_app,0
TXN0000520,7947,11,1,1,0,0,2,0,10.3,1572,IKEDC,Enugu,ussd,0
TXN0000521,1143,7,3,0,0,0,2,1,6.3,1009,BEDC,Oyo,mobile_app,0
TXN0000522,10877,15,1,0,0,0,1,1,10.2,514,EKEDC,Borno,ussd,0
TXN0000523,10291,20,1,0,1,0,1,0,13.8,664,PHEDC,Delta,web,0
TXN0000524,18298,13,3,0,0,0,1,1,8.6,1901,AEDC,Kaduna,mobile_app,0
TXN0000525,9338,18,1,0,0,0,1,1,10.6,111,YEDC,Delta,ussd,0
TXN0000526,4863,10,1,0,0,0,1,1,12.4,1262,EEDC,Oyo,mobile_app,0
TXN0000527,132175,4,9,1,1,1,9,8,227.2,10,JEDC,Rivers,ussd,1
TXN0000528,2940,20,2,0,0,0,2,0,1.5,1104,AEDC,Lagos,mobile_app,0
TXN0000529,98235,1,15,1,0,1,10,6,198.8,37,JEDC,Rivers,mobile_app,1
TXN0000530,15783,19,3,0,1,0,1,1,7.3,1407,KEDCO,Oyo,ussd,0
TXN0000531,207503,1,15,1,0,1,10,3,202.5,52,IBEDC,Enugu,pos,1
TXN0000532,1077,21,2,1,0,0,2,0,13.3,971,AEDC,Kano,web,0
TXN0000533,22784,20,3,0,0,0,2,1,4.5,759,IBEDC,Borno,pos,0
TXN0000534,5126,9,1,1,0,0,1,1,7.3,829,PHEDC,Abuja,pos,0
TXN0000535,9600,18,2,0,0,0,1,1,11.3,344,JEDC,Delta,web,0
TXN0000536,20678,18,2,0,0,0,2,0,9.4,1407,JEDC,Delta,mobile_app,0
TXN0000537,23725,13,2,0,0,0,1,0,1.0,972,BEDC,Borno,web,0
TXN0000538,581,18,2,0,0,0,2,0,10.8,242,IKEDC,Rivers,mobile_app,0
TXN0000539,15499,9,2,0,0,0,2,1,11.2,1991,EKEDC,Edo,web,0
TXN0000540,268580,4,19,1,1,0,12,3,103.0,40,PHEDC,Imo,mobile_app,1
TXN0000541,2793,16,1,0,0,0,1,0,2.3,486,KEDCO,Kano,web,0
TXN0000542,9335,21,3,0,0,0,2,0,0.2,1251,PHEDC,Delta,pos,0
TXN0000543,2274,21,3,1,0,0,1,1,6.3,484,KEDCO,Edo,web,0
TXN0000544,21217,16,3,0,0,0,2,1,11.0,1835,IBEDC,Borno,pos,0
TXN0000545,8247,12,2,0,0,0,2,1,6.4,423,IKEDC,Oyo,web,0
TXN0000546,12905,12,1,0,0,0,1,1,8.9,389,YEDC,Abuja,web,0
TXN0000547,5494,14,3,0,0,0,2,1,13.8,567,KEDCO,Kaduna,mobile_app,0
TXN0000548,10587,14,1,0,0,0,1,1,7.8,1488,EEDC,Imo,mobile_app,0
TXN0000549,10576,16,2,0,0,0,1,1,0.9,350,EEDC,Abuja,web,0
TXN0000550,23710,15,2,0,0,0,2,1,3.2,1072,KAEDCO,Enugu,mobile_app,0
TXN0000551,12536,17,3,0,0,0,1,0,8.0,585,BEDC,Rivers,pos,0
TXN0000552,4079,18,2,0,0,0,2,0,1.8,918,KAEDCO,Kaduna,pos,0
TXN0000553,11112,14,2,0,0,0,2,0,11.3,1032,YEDC,Lagos,ussd,0
TXN0000554,12020,7,3,0,0,0,2,1,6.4,1777,PHEDC,Delta,web,0
TXN0000555,22092,9,3,0,0,0,2,0,4.8,579,PHEDC,Enugu,agent,0
TXN0000556,17385,10,1,1,0,0,1,0,0.3,1283,YEDC,Edo,mobile_app,0
TXN0000557,282005,22,19,0,0,0,11,4,125.6,40,JEDC,Rivers,mobile_app,1
TXN0000558,18153,19,1,0,0,0,2,1,14.3,865,BEDC,Edo,mobile_app,0
TXN0000559,18384,17,2,0,0,0,1,0,0.4,251,EKEDC,Enugu,web,0
TXN0000560,290443,0,19,1,0,1,7,7,327.9,44,IBEDC,Kaduna,pos,1
TXN0000561,3843,9,2,0,0,0,1,1,6.4,1900,BEDC,Edo,ussd,0
TXN0000562,18612,19,2,0,0,0,2,1,7.7,1666,IBEDC,Edo,mobile_app,0
TXN0000563,1087,19,3,0,0,0,1,0,8.8,1668,AEDC,Lagos,mobile_app,0
TXN0000564,10694,13,2,0,1,0,1,1,5.7,479,EKEDC,Lagos,mobile_app,0
TXN0000565,3866,18,3,1,0,0,2,1,9.3,1158,KEDCO,Kano,web,0
TXN0000566,1681,11,2,0,0,0,1,1,6.6,1426,EEDC,Abuja,mobile_app,0
TXN0000567,7412,16,3,0,0,0,2,1,14.1,955,PHEDC,Edo,mobile_app,0
TXN0000568,18766,20,3,0,0,0,1,0,8.0,1627,IBEDC,Rivers,ussd,0
TXN0000569,21301,9,1,0,1,0,2,0,4.6,759,KAEDCO,Edo,mobile_app,0
TXN0000570,13730,12,1,0,0,0,2,1,0.6,264,IBEDC,Lagos,ussd,0
TXN0000571,10737,9,1,0,0,0,2,1,8.6,1945,BEDC,Oyo,mobile_app,0
TXN0000572,2518,17,3,0,0,0,2,1,3.1,1985,BEDC,Oyo,agent,0
TXN0000573,23463,17,1,1,0,0,2,1,11.6,1101,BEDC,Abuja,web,0
TXN0000574,14546,9,1,1,1,0,1,1,6.4,455,IKEDC,Abuja,web,0
TXN0000575,209055,2,9,1,1,1,11,4,338.8,55,EKEDC,Imo,ussd,1
TXN0000576,5365,16,2,0,0,0,2,0,7.0,742,KAEDCO,Edo,agent,0
TXN0000577,11866,7,3,0,0,0,2,1,5.9,1884,AEDC,Kano,mobile_app,0
TXN0000578,1652,17,1,0,0,0,1,1,8.6,762,EKEDC,Edo,web,0
TXN0000579,23014,13,2,0,0,0,1,1,0.3,484,PHEDC,Rivers,mobile_app,0
TXN0000580,6511,13,2,1,0,0,2,0,5.7,262,KAEDCO,Enugu,mobile_app,0
TXN0000581,1506,19,2,0,0,0,1,0,9.3,571,KEDCO,Oyo,agent,0
TXN0000582,22208,14,2,0,0,0,2,1,8.4,1039,KEDCO,Rivers,mobile_app,0
TXN0000583,952,15,1,0,0,0,2,0,7.3,1706,KEDCO,Kaduna,mobile_app,0
TXN0000584,8943,9,3,0,1,0,1,1,13.0,1625,EKEDC,Kano,web,0
TXN0000585,186186,3,22,1,0,1,9,7,320.0,12,IKEDC,Borno,mobile_app,1
TXN0000586,5640,8,1,0,0,0,2,1,7.4,1134,YEDC,Edo,mobile_app,0
TXN0000587,6771,8,2,0,0,0,1,1,1.0,1254,IKEDC,Oyo,mobile_app,0
TXN0000588,6151,20,3,0,1,0,1,0,14.8,724,PHEDC,Delta,web,0
TXN0000589,5612,19,3,1,0,0,2,1,0.2,499,PHEDC,Edo,mobile_app,0
TXN0000590,241696,2,19,1,1,0,5,4,441.6,51,PHEDC,Borno,web,1
TXN0000591,21374,7,1,0,0,0,2,0,10.8,456,BEDC,Rivers,agent,0
TXN0000592,14202,11,1,1,0,0,2,0,5.7,418,EKEDC,Borno,agent,0
TXN0000593,23123,15,2,0,0,0,2,1,0.7,433,BEDC,Oyo,web,0
TXN0000594,298707,23,9,1,0,1,9,3,465.4,29,KAEDCO,Enugu,web,1
TXN0000595,23449,20,1,1,0,0,2,0,10.4,1263,KEDCO,Abuja,ussd,0
TXN0000596,22487,14,3,0,0,0,1,0,9.9,1128,KAEDCO,Edo,mobile_app,0
